Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,334788507531.1876,331008086742.74445,335323505620.2564,368807831018.1416,419825224317.02826,463017763177.54517,470788138849.77405,490025918155.4165,514848219371.2892,573068796269.3047,632142542258.4205,673625035178.8251,752774508802.0461,932031459358.8221,1165896644821.2515,1324549346836.2021,1410383201470.3318,1581185936482.8496,1828690327970.607,2204232846343.4023,2673344038065.4824,2975080980388.8423,2868144297952.2866,2857168858349.1196,2917883627207.9233,2915982666233.6577,2982404064652.681,3.15719E+12,3383504128129.1963,3433869712275.7383,3845266120208.2876,3729473384348.6265,3884677750337.5566,4323989841633.154,4507204164511.713,5076505594820.904,5584212173624.396,5915240605398.008,5764015339860.062,5485713212352.908,6011297746425.196,6069515357132.661,6221839794629.084,7004472564916.489,8304623323877.708,9.87674E+12,11711654285112.613,14457806825801.113,17286652530770.88,16888677826388.217,20548129220173.27,24226805704811.766,25783904736644.49,27290219800329.336,28219109566497.117,26754191796209.34,26958491510286.895,29635037484743.914,31407572198491.875,32161964423639.406,31016572707353.32,36996526502155.45,39309792048295.06
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,34579986.16800551,35699985.72000576,41859983.25600675,47039981.184007436,51939979.224008255,54879978.04800881,56699977.320009194,59261976.29520945,61445975.421609834,65967973.612810545,68739972.50401092,76480285.00441118,80913200.43,121188715.75986513,150851316.52727014,149558895.91458076,147660036.91500884,193315048.3287623,266570066.64251712,290134592.5230072,431542536.66378134,434188034.18803334,348741683.6738453,386699308.8591695,333163670.28022546,268629925.8528049,318858422.98926157,402768324.4819716,470395800.60066795,495409232.6275791,596410263.7438482,704325366.7,831029861.7047446,835582062.4761682,878250945.2804674,1001894000.278461,946112492.8448473,998004258.7156757,928460893.1,912773681.0506436,887291687.9207947,825706961.2386887,775777238.5581394,1157825434.7897112,1511236655.5204694,1682343527.4922092,1800092563.754623,1682131784.5136504,1766902709.199348,1740894964.8051085,2234754241.9191766,2579409619.967217,2477702216.268884,2367112931.642002,2441063054.0579233,2359686724.5382876,2131522791,2306185472,2556247292,2361966946.2980313,2067813018.9946492,2348771013.212413,2236502124.169557
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,228240330055.21313,208214091430.38272,207599833190.8812,220125404425.6692,254422246967.64093,289200342493.2441,3.13491E+11,307948783972.16174,307287943447.57324,344335059160.98395,391863938743.9657,430754643822.46936,488800984784.8873,608091981822.5302,6.85079E+11,7.31183E+11,753411388600.5432,877224021136.8562,1043277948571.4287,1291566363804.9807,1559377035531.982,1546362840395.7612,1495293489123.0315,1539955400739.0608,1573794504890.0093,1.54161E+12,1562632574297.3906,1751793679026.9524,1997489766931.6777,2020860832182.5828,2067772431705.908,2069385443007.5103,2143026607333.8464,2343070499930.9697,2.45657E+12,3018342023042.3335,3329650189927.675,3486564446042.564,3361126443519.7812,3106290269743.563,3410250640092.4478,3525028856374.435,3736730866871.4653,4.25787E+12,5117204587611.492,6172817777582.854,7448573743883.2295,9382447414567.928,11663554908026.115,11269257737507.111,13564016675239.314,16529962129866.803,17680182524814.188,1.9042E+13,19775920760292.73,18550504676426.918,18593071060820.074,20630645625899.27,22622945177203.91,23047304219392.938,22529291712189.895,26841170398812.434,28075737913541.473
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,528317736.3936094,560309149.3454947,577913402.6862803,643638544.4493754,713192638.5095396,759545308.7,833639310.3290588,903415088.2953566,1011162562.419705,1101014032.854511,1224883869.3531475,1350735327.549101,1537764324.6684132,1907239894.9810147,2186097684.1584215,2585855559.3034077,3013314574.9465156,3679907218.7840366,4388464456.028115,5037302026.743729,7484868298.096625,6195022693.929215,6317329073.525794,6501340099.707138,7105709855.827575,7356386845.829142,8208548273.897092,9215129234.213627,7780175446.985597,7710233002.742389,7696514230.589077,7234021850.988701,7384775014.5329485,7598945409.582727,7732979571.027219,7867140395.337061,8382519637.4622555,10118631851.532187,11239547690.979717,10971583944.756083,11524776866.637907,12237388001.726421,14259781159.011913,18781721376.19848,22627507451.56479,26097677571.837273,30183575103.52618,39697891351.94312,47797551587.88229,37388122046.149605,37128694028.24294,43535051482.38683,42927454291.47796,46523420074.437256,48533659592.17274,41435533340.388336,43047309305.73634,47758736931.78018,53751411409.44478,54808531641.41175,56964942999.365036,66798933785.77009,70974490450
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,703925705.9429592,704145671.3502123,741509480.7962835,791140595.7727553,903158753.9,921600736.3040254,968440149.4709522,974721762.5353268,1066447130.8205194,1234878980.5020013,1457768455.0221899,1518773421.3784606,1901697369.626977,2609875802.1113563,3183637116.8185644,3123333333.333331,3423586206.896546,3789321328.081038,4718539771.999489,5516982663.731435,6019805490.412478,5053665797.479367,4602316793.219132,4524217751.479282,4438435492.879081,4577211767.103745,6685595087.592552,8320902215,9418167855.183754,10037674037.673998,12778792853.693888,13834219728.292974,15518702634.880812,15925521222.014925,17701798890.76437,20853093869.731808,20895314657.980484,19563836265.223286,20150053345.18779,21899317598.841396,21230182989.30362,21387533703.23272,23649833332,29667268248.130497,35064843792.899345,37672280120.47939,42910146296.064575,51587401415.78724,58844277702,54467289897.55821,56213985987.41673,61696281326.245346,59776383527.36025,65203276466.97626,68804811897.64441,60071584216.13744,62216885435.94885,65712180342.98351,71000359760.46101,69890505323.58424,73699366700.21333,85584105993.87474,81641807866
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,507290261.6961387,548628115.2,586789051.1,628223248.8493118,678564004.7492296,707034495.7746927,734229443.7032931,758685178.2610104,751361019.9479871,829524121.4667959,831745359.5,894813304.3613775,1067855670.6700206,1304395982.6963687,1730791143.970668,1258613251.8972397,1436433670.088471,1797734416.3756726,2193192063.9707136,2835311399.932503,3978611830,4474623154.187553,4859015021.986607,4911751441.804992,5026075000.931636,4809330885,4178198108.4733615,4450703445.050324,4469459332.289354,4077133951.4901476,4429525023.985718,4725885800.546304,5075180226.7340555,5143967604.600261,5544831968,5789128636.6229315,5975248851.454809,6527926445.681111,7166275467.651607,7533788133.557523,7958852838.9339485,8362398701.589435,9557031605.275133,11771975156.807283,14435700533.368023,17003459863.098871,21570076498.620518,31054350978,35854274228.91396,26410909090.909084,23956163077,27474380566.265022,28169902669.378353,30204783461.84883,31386896487.04064,27263090547.06171,28083597512.48414,30483806017.831818,34429023435.021065,34225547537.074497,34390910338.960365,39443126174.43346,40932030049.56438
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,493903574.0352493,528456485.59813184,553826569.2591808,540085562.6532625,486315205.8513082,595402697.5954639,591173195.8651209,672385744.8242706,746310737.0086128,785132010.1329668,822392908.8787522,871210372.7871757,970454216.6122173,1026096127.3556992,1439576289.9192438,948230694.1313589,1019725148.5772444,956249311.0333701,1117031693.6509283,1285025833.026077,1791115552.1259484,2003343378.1421008,1142497718.7791607,1133013235.1004488,1304361353.2702408,1362072159.9451482,1532105070.1858094,1957724829.3592107,2288761822.5125685,2705665492.0167537,3246481233.2439647,3765249711.090978,4914365189.049848,5665606114.803163,6311207779.924399,7046147737,7176892950.391636,7267570892.702112,6797792190.196816,6547670439.260012,6774193548.387102,6860272608.452103,7371692774.434051,8246479565.942466,10643253553,12160056122.375708,14874098691.908222,18439981612.408592,21027018332.666264,21587786905.84987,28241798491.59298,36845888757.188614,43189721376.984535,51536595089.27931,54902831793.501854,45048190598.32488,45070808688.961136,50383871120.87323,55190661339.77952,55082293844.100845,25343525935.83583,30969334705.05148,24042287326.572887
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,12641620.720584577,13039023.886490319,13489832.846368292,13433566.572043324,14379766.394970274,14644220.18377611,15570148.539028635,16275934.235771116,15202299.875753216,16336044.303378413,22587071.277457796,25065459.25137713,31471516.99033486,33583442.80871197,39042954.78859273,33115239.000811916,31282044.245936844,46847322.58492921,56209815.54762335,78140993.20952432,90115943.27075066,99341141.07803644,116647076.45937319,116972693,127432602.74187514,121346074.33082706,126588676.01175562,139276119.6314137,161284814.7112073,159106395.24113208,171340088.51357394,183869235.61810416,195228947.97059643,195295328.9451359,246597993.88835043,260609775.8917559,279145584.7293436,301636457.86018974,299357401.62425894,299995280.20424473,312441907.9861193,319226245.0155657,414872396.1326843,447948679.66418874,484854557.10271937,515446326.4477538,537874933.9589525,591440581.2559825,636242459.9499208,670916615.7798301,650648135.7912984,775875748.5,709153928.7028143,726028222.1062644,772921958.5295098,754708609.1205457,767969528.3383524,762755769.9086534,784219110.7143883,652206037.1038729,812052233.1,649206262.8475195,881356724.6599046
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2037154741.932113,2025693539.5584219,2379611124.6144166,2657252578.307627,2798345298.577807,2948331090.467521,2876401297.1075945,3046345314.386547,3271422332.619955,3651622668.951035,3956336244.1186433,4356669034.342652,5074117545,6242145880.088768,7675466449.355305,8984853005.080568,9584297284.283142,11049783871.814417,13236946233.57588,15911994817.310698,21728516153.090702,17788185478.944008,17692276734.171005,16251408127.573523,14824667954.367392,14991283215.74078,19462085540.223087,21765195948.189014,25705296183.503746,26314313191.182568,30179954774.989933,32285573573.918453,33711069430.779964,31655473663.834763,35604137422.579575,39030285468.38416,43161571527.635345,39147844526.08379,46497608725,46266428648.14328,43017455401.84452,43831480207.64444,47077192187.64175,58029363354.27576,66114145451.00677,68852658069,75883823300.85463,86947913286.72787,101822906949.06308,101154952240.88107,100865329473.44014,110080631332.37486,106937392311.12912,115739287305.07985,119130841411.66411,110413823841.5922,111572947004.91707,118540573367.84418,127341147581.81804,128920266409.45781,121353645057.1441,141817797083.46805,130912558829.83983
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,103674608.47603834,124617189.02643761,129168728.57479148,132242081.13985269,155165262.75278485,193173085.2929243,212588643.08341995,224926757.31592423,260229981.70003763,265369548.6855993,293127333.2380647,327706210.43521744,402451900.82128733,523554039.2032073,563949254.1140344,711978961.8936735,735324244.7,811191392.2242768,1000555218.0320905,1209870147.4909887,1378175524.1118588,1205188647.9316318,1143216456.5679612,1092560364.5195901,1037329604.3510813,1082867507.331421,1515234743.4736676,1839081463.2767596,2000704744.9153774,2010083833.1725981,2481307077.1098886,2480540845.332417,2737049230.704424,2574494356,2720332134.5362306,3130309995.3084836,3137886994.5220747,2840195190.3690453,2934593467.6858883,2907118641.177556,2654462665.2689285,2673723033.7123923,2919647981.814726,3597089750.782754,4043551488.826027,4204652898.7310266,4586826512.713552,5875790766.262099,6502942244.930689,5474379252.341142,5367561569.595483,6088689808.383474,5742749294.0085125,6555591710,7069353073.088831,6261649890.823875,6465645584.948771,6431271365.083381,7182444410,7383944044,6739645416.479155,8626081320.506123,8784002932
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,192801338.29543018,150881051.17736486,156525951.49942225,161955165.00605947,181427090.80066776,202845439.73231646,194403426.40026414,222150642.80114985,239739069.6284343,249251086.78248125,273009814.7780243,283673390.9170644,331073188.5046174,402089599.59793824,430537552.67540455,649245368.3194556,725101573.4302406,679281178.0509198,762494083.7627755,882782203.4,961834004.5050668,1545429876.319659,1598833766.9123816,1689512341.4701724,1553525554.9176545,1592309258.899902,1920710419.640513,2100643281.530642,2261664747.802688,2366294752.9415154,2595967866.225854,2264213043.6283584,1860972819.0213227,1491707773.344931,1059287422.8183805,1752979926.414893,1695122173.9130375,1930081168.8311706,1698717504.6554878,1170782957.3744304,1288429391.7995079,1480673594.0560184,1661818168.4225996,1980907434.7682571,2598249555.899837,2988342907.030957,3408255450.5509048,4401173151.937666,6054824248.242208,5439434271.788072,6974982370,8414352020.494414,8709138634.829214,9496717875.519308,9399833207.493404,7798692878.401347,7982450758.032136,9519053158,11253727815.476204,11735774634.423897,11531967881,13692230147.058815,14508333280
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,673081724.7511675,699161944.5580982,739286907.5927782,759345863.7326667,802482183.7287779,833563472.9981015,900264584.5908304,956436932.1,1031669637.395531,1056391055.5961704,1111859570.882519,1199507631.0760283,1341590690.4136517,1653062335.0028615,1917508190.0468922,2283049215.353393,2181844178.553397,2358930406.0688972,2669755115.1093526,3463565853.810235,5201818347.798812,4759333998.367462,4784977325.958023,4686457031.226902,3905938480.861191,3802557894.8719063,4347989788.092575,3212900555.8091006,3189456965.0482025,3175638332.6447153,3931334875.0137653,3254713056.021705,3714966678.3338165,4063298919.2868037,3522227092.228387,3838100903.749738,4931861038.707624,4262965419.7499847,4401967632.737181,4277903780.2913127,4629247203.845247,5438332601.907978,5351701663.4080715,6372498889.665847,5064732626.293896,5859269752.613312,6395712490.943037,8524620889.577456,10725137723.65488,9616879409.437899,9982711338.070301,11551819617.873983,11578975061.947891,12423555455.385279,12522957399.228102,11323020701.301683,11848613858.442013,13176313593.550898,13760033282.292486,14104664678.506304,13051441203.947412,14554754116.542698,15297192798.977106
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,36134260.381578885,37552815.70829239,40103180.898933515,41027134.42267922,44879257.23839209,48111449.13479266,32183274.38688259,33644617.524006784,31376999.607440673,33169874.304329745,37608520.12550181,42135836.54519115,49770529.08192049,60603047.30684738,76045453.64796302,87513590.63467564,81619476.39962251,84854512.12663966,101901223.78882474,128893467.79373679,42463576.15894033,44781456.95364247,47911340.183479406,57829787.23404257,109503546.09929106,127190757.95998897,141882254.23017818,141223029.38306397,168514513.37507126,189514434.24400032,215043969.8492459,244396761.92333993,284875809.03963405,322417837.1619708,356014932.1,398988954.9702626,450382327.9524209,508223602.37892973,540096397.6210718,589239753.6108752,624337145.2846227,870031676.8,897031250.0000004,1052121055.9723711,1226829564.8154507,1163362434.3276794,1575200390.9349022,1868383459.843469,2271646188.144743,2345294878.6681037,2588176058.4114585,2774350237.797417,2886163995.9966593,3295009236.5566053,3697353036.5864863,4129505319.8187127,4409942623.386742,4816426259.513728,5404344159.499587,5726094797.674854,3712604580.3208103,5254366310.448017,6170638746.965006
